slctn_nmbr,client_id,npo_account_id,npo_accnts_nmbr,pmnts_type,year,quarter,gender,age,clnt_cprtn_time_d,actv_prd_d,lst_pmnt_rcnc_d,balance,oprtn_sum_per_qrtr,oprtn_sum_per_year,frst_pmnt_date,lst_pmnt_date_per_qrtr,frst_pmnt,lst_pmnt,pmnts_sum,pmnts_nmbr,pmnts_sum_per_qrtr,pmnts_sum_per_year,pmnts_nmbr_per_qrtr,pmnts_nmbr_per_year,incm_sum,incm_per_qrtr,incm_per_year,mgd_accum_period,mgd_payment_period,phone_number,email,lk,assignee_npo,assignee_ops,postal_code,region,citizen,fact_addrss,appl_mrkr,evry_qrtr_pmnt,churn
2,0x5AEFD63F12696D4C84AB7D2D402A2BB2,0xFCCADD02E7F51F4AAB132CF09927B0F6,1,3,2019,2019Q4,1,62,6348,0,1479,189.73,9.03,9.03,2015-12-14,,78.42,78.42,78.42,1,-0.0,-0.0,0,0,111.3,9.03,9.03,5.0,5.0,-1,-1,-1,-1,-1,0.0,МОСКВА Г,1,1,0,0,0
0,0x11977B342B38F84BBE928C0524EAAC10,0xBF399A02DB45294B92B23ADD1B4EF9F8,2,3,2017,2017Q4,1,53,495,458,26,38694.35,8813.36,29581.07,2016-09-19,2017-12-21,2055.73,2839.3,37409.92,16,7650.32,28418.04,3,12,1284.42,1163.03,1163.03,0.0,0.0,-1,0,-1,-1,-1,450081.0,БАШКОРТОСТАН РЕСП,1,1,0,1,0
0,0x90B0669E76980B4FA1971A40BAB3DC39,0x01988E3012970D4EAA9D74ADED10008F,1,3,2006,2006Q3,-1,51,592,575,30,4100.54,487.8,3062.63,2005-02-15,2006-09-13,325.2,24779.43,4630.89,22,487.8,3410.57,3,14,120.04,-0.0,432.55,0.0,0.0,-1,0,-1,-1,-1,390026.0,РЯЗАНСКАЯ ОБЛ,1,1,0,0,0
0,0x0BA55B1968715149BB1BD1F132B7F502,0xA735E36A53DFF94297D6F37194326D95,1,1,2008,2008Q4,1,49,329,326,26,31768.22,13114.67,31768.22,2008-02-06,2008-12-28,2356.66,2001.77,30485.99,11,11832.44,30485.99,4,11,1282.22,1282.22,1282.22,0.0,0.0,-1,0,1,-1,-1,190000.0,,-1,1,0,1,0
2,0x7EB1AFF785D30D478827B7F45AC7D794,0x064AB3793A8BDD419E2B84CE183A9DC3,1,2,2008,2008Q4,-1,32,1862,0,1096,2791.97,143.52,143.52,2005-12-31,,1425.39,1425.39,1425.39,1,-0.0,-0.0,0,0,598.52,143.52,143.52,4.0,4.0,-1,-1,-1,-1,-1,162603.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
0,0x9FE1871C8AF5AD4498F8E6D149EBEB06,0xA191B5AEC236F54E809F1FE9A4C54698,1,2,2007,2007Q3,1,49,1999,951,28,13837.61,633.31,3433.18,2004-12-31,2007-08-09,4025.11,156.3,11394.6,33,633.3,3433.17,2,11,2443.0,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398016.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x5C516A696C333E4780536A7AA3D02788,0x67DC47405607DC4C92BCC5453DE637E8,2,2,2005,2005Q4,1,29,2148,0,365,1868.3,266.46,361.98,2004-12-31,,775.47,775.47,775.47,1,-0.0,-0.0,0,0,1092.83,266.46,361.98,0.0,0.0,-1,0,-1,-1,-1,399057.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0x72177200E043B74598628C5A13A1CB52,0x6A3BBBE0938593458FCDA6D49880E605,1,2,2009,2009Q4,1,30,2944,1803,30,20232.97,1693.61,4256.2,2004-12-31,2009-12-08,4031.81,289.99,15893.96,60,494.96,3057.54,3,12,4339.0,1198.65,1198.65,0.0,0.0,-1,0,-1,-1,-1,398035.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x0D42CE37B7CAA541AB098E5149354033,0x3B7E71C9C1FABA49971CB0E47FFE9869,1,1,2020,2020Q4,1,60,5091,2212,2851,16561.43,131.44,131.44,2007-02-20,,154.47,154.47,12650.4,75,-0.0,-0.0,0,0,3911.02,131.43,131.43,0.1,0.1,-1,-1,-1,-1,-1,302038.0,ОРЛОВСКАЯ ОБЛ,1,1,0,0,1
0,0xF8483B781AB22D448F163C921BCFF983,0x1E7DECF373975845AD46C8AC33C33C8B,2,1,2007,2007Q4,1,39,2336,1073,30,24955.58,1289.61,4693.4,2004-12-31,2007-12-09,8134.47,1653.53,19675.4,37,1289.61,4693.39,3,12,5280.17,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,398058.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x34561E1E3786CE4496D05B4F5B344823,0xF90A1BC1D424724BA6C67547BFFFFECA,1,2,2017,2017Q4,1,69,3860,38,3822,11447.2,11.44,11.44,2007-06-07,,3910.57,4065.04,7975.61,2,-0.0,-0.0,0,0,3471.59,11.43,11.43,0.1,0.1,-1,-1,-1,-1,-1,652420.0,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,1,-1,0,0,0
0,0x68EDB17BA280CB45B74C4225600E2E1B,0x2E3D5030196782419FB031CD5F60ADFF,1,3,2020,2020Q2,1,56,1218,1157,29,76536.27,5550.91,28067.97,2017-04-10,2020-06-10,2368.09,2087.31,70584.2,40,5550.91,24953.95,3,12,5952.07,-0.0,3114.01,0.0,0.0,-1,0,-1,-1,-1,461040.0,ОРЕНБУРГСКАЯ ОБЛ,1,1,0,1,0
0,0xCD866A5421B7B947A525B7A5BD697F9C,0x898BEC26B0DE294B8A5408AAE9ED1E76,1,2,2010,2010Q4,1,23,267,245,31,4666.8,1714.84,4666.8,2010-04-08,2010-12-09,454.03,1113.89,4596.45,9,1644.49,4596.45,3,9,70.34,70.34,70.34,0.0,0.0,-1,0,1,-1,-1,426054.0,УДМУРТСКАЯ РЕСП,1,1,0,1,0
0,0xE6756DD35BF32D47AD0A616AD79B78CB,0xEF7032C946465E47A8E3EC7621EBAFEA,1,1,2013,2013Q3,1,40,258,243,29,21832.54,7529.13,30554.42,2013-01-15,2013-09-15,3889.23,0.0,21832.54,9,7529.13,29505.82,3,12,-0.0,-0.0,1048.59,0.0,0.0,-1,0,-1,-1,-1,390026.0,РЯЗАНСКАЯ ОБЛ,1,1,0,1,0
0,0x61DE41B2BAAB824AB820170C797CCA31,0x162E64346D73B34BB628898AEF14E9B1,1,2,2007,2007Q2,-1,30,265,245,32,3113.11,1224.46,4882.88,2006-10-09,2007-06-11,277.3,985.71,3101.04,9,1224.45,4882.87,3,12,12.06,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,398004.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x45F624B624BE3E4089571C6F94D57DE5,0x4C4B8841D4F69E4F8B69183432D7972E,1,1,2018,2018Q2,1,52,240,110,34,16317.07,9826.02,34397.72,2018-02-20,2018-06-10,4709.75,2782.11,16317.07,5,9826.01,32903.25,3,11,-0.0,-0.0,1494.47,0.0,0.0,-1,0,1,-1,-1,446200.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
0,0xA625005056964A2C11EC72AF3E571E15,0xA625005056964A2C11EC7D13B8DAA2F2,1,3,2022,2022Q3,1,54,669,606,29,239452.95,33815.06,133050.48,2021-01-13,2022-09-11,12558.75,7533.15,235693.24,22,33815.05,133050.48,4,13,3759.7,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,629830.0,ЯМАЛО-НЕНЕЦКИЙ,1,-1,0,1,0
0,0x3E1C847F7DD3D2438AA3F2169D0250EB,0xB7FFF620414CB24384EE51400DBCC941,3,1,2013,2013Q4,-1,49,3036,3013,29,60493.18,3979.41,9892.63,2005-09-08,2013-12-08,279.47,1869.91,51964.71,100,2324.02,8237.24,3,12,8528.47,1655.38,1655.38,0.0,0.0,-1,0,1,-1,-1,398055.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0xB26438F95E364B4B84EFCCCFCC16B5B4,0x33874C9A797E2B4A9052660EB2582C5E,1,1,2019,2019Q1,1,53,1069,973,32,46315.59,4019.47,18861.71,2016-07-13,2019-03-13,395.49,1686.86,42582.26,34,4019.47,15696.82,3,13,3733.33,-0.0,3164.88,0.0,0.0,-1,0,-1,-1,-1,452781.0,БАШКОРТОСТАН РЕСП,-1,1,0,1,0
0,0xAD62DB5A7610194CB5411FAE91630536,0x62F44CDDF7D4F44EAEAA22BCE65468CC,1,2,2007,2007Q4,-1,48,37,0,0,2268.24,2268.24,2268.24,2007-11-25,2007-11-25,2258.83,2258.83,2258.83,2,2258.83,2258.83,2,2,9.41,9.41,9.41,0.0,0.0,-1,0,1,-1,-1,634055.0,ТОМСКАЯ ОБЛ,1,1,0,1,1
0,0xB5D0FA0315E8244FB70291AF8A58E95B,0xD6948F1A697FB44193D7C6513EA12335,1,3,2022,2022Q2,-1,57,2607,2585,34,222005.28,6496.28,32960.01,2015-05-11,2022-06-08,1362.6,10024.49,185848.28,98,6496.28,32960.0,3,11,36157.0,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,446600.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
0,0xA4CD3A20899DE048A77FDA05844F0365,0xC80FEAB4AA9F984693C971EC17203692,1,1,2004,2004Q4,-1,53,285,252,22,821.85,293.4,821.85,2004-03-30,2004-12-07,40.65,81.3,772.35,10,243.9,772.35,3,10,49.49,49.49,49.49,4.0,4.0,-1,0,-1,-1,-1,623650.0,СВЕРДЛОВСКАЯ ОБЛ,-1,1,0,0,0
0,0xA412C838DFADFE48B257C30459D0FACE,0xD4100DAFA2DEA74AA6642663CD8C996D,1,2,2021,2021Q4,-1,51,8219,0,6209,134.25,2.63,2.63,2004-12-31,,32.41,32.41,32.41,1,-0.0,-0.0,0,0,101.83,2.63,2.63,0.0,0.0,-1,0,-1,-1,-1,398043.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0x73BD449C1242A64CBD7907DBD40A378C,0x0A3B76F6B3D5BA4AB69A69F71E846C23,1,3,2022,2022Q4,-1,53,2974,2955,30,167507.51,2363.98,23513.46,2014-11-09,2022-12-12,1721.55,1586.12,144118.15,100,2363.97,23513.45,3,12,23389.35,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,665808.0,ИРКУТСКАЯ ОБЛ,1,1,0,1,0
0,0x8425BF2C6E898C408A43F2E1500EC921,0x0D48C31D70F1144DB1FFF4DB090B967B,1,3,2020,2020Q2,1,53,481,301,33,14345.03,4778.43,19576.8,2019-08-15,2020-06-11,1110.12,1882.76,14262.55,11,4778.43,18991.57,3,12,82.47,-0.0,585.22,0.0,0.0,-1,0,-1,-1,-1,452891.0,БАШКОРТОСТАН РЕСП,-1,1,0,1,0
0,0x176538195BD32A49A6C4C790DF347031,0x81679509F1FC594EB4A2A70680ED9C3A,1,2,2016,2016Q4,1,79,6393,0,4383,67.65,0.95,0.95,2004-12-31,,17.32,17.32,17.32,1,-0.0,-0.0,0,0,50.32,0.95,0.95,0.0,0.0,-1,0,-1,-1,-1,,ЛИПЕЦКАЯ ОБЛ,-1,1,0,0,0
0,0x1BAD36F1DE93B74B95B2478F53B7D069,0xD778BC830960714AA21F19FC20AC3CAF,1,1,2009,2009Q1,-1,57,419,392,37,9675.34,2941.58,8006.64,2008-02-06,2009-03-04,484.37,82.73,9362.13,14,2941.57,7467.98,3,12,313.21,-0.0,538.65,0.0,0.0,-1,0,-1,-1,-1,446218.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
0,0xBEF3951524C9CA4B947EE28A419EE3B3,0x8E94A1EA61C4E74C8EEFCFED62946C07,1,2,2009,2009Q4,1,25,1668,184,1484,1306.59,83.06,83.06,2005-06-07,,87.14,148.78,1002.7,7,-0.0,-0.0,0,0,303.88,83.06,83.06,0.0,0.0,-1,0,-1,-1,-1,398035.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0x031F64A15AAB5A48BE96A2365B833643,0x4FD62F51BB7ED348BDC4CA586848BD07,3,3,2016,2016Q1,1,39,4062,4045,30,125942.1,1219.51,20812.24,2005-02-15,2016-03-14,813.0,406.5,100311.47,155,1219.51,8526.83,3,14,49927.41,-0.0,14236.62,0.0,0.0,-1,0,-1,-1,-1,390026.0,РЯЗАНСКАЯ ОБЛ,1,1,0,1,0
0,0xDBE1D11B9117824391C973D8E9033C6D,0xC61C28B1733A404097F2BB5E5841660B,2,1,2020,2020Q1,1,49,7579,5548,31,98777.41,1971.12,12498.14,2004-12-31,2020-03-10,2664.03,907.27,79518.15,175,1971.12,8454.66,3,12,19259.25,-0.0,4043.47,0.0,0.0,-1,0,-1,-1,-1,398005.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
1,0x2F03F03115FD9044BC3ECF8C527B506D,0xE84A4D1462A736408AFCF65A4413705D,1,2,2012,2012Q1,1,78,6842,43,6799,4864.52,391.4,391.4,1993-07-07,,40.65,1.0,162.6,2,-0.0,-0.0,0,0,4701.91,391.39,391.39,1.8,1.8,0,0,-1,-1,-1,141400.0,МОСКОВСКАЯ ОБЛ,1,-1,0,0,0
0,0x607578ADF49FBD49A60173126F1B3152,0x779C36E32CD2864E862C1EC6CA04B0A9,1,3,2017,2017Q4,-1,61,850,831,32,150834.39,16376.18,70487.66,2015-09-03,2017-12-12,8986.0,5859.91,140222.09,29,10546.73,64658.21,3,12,10612.29,5829.44,5829.44,0.0,0.0,-1,0,1,-1,-1,665816.0,ИРКУТСКАЯ ОБЛ,1,1,0,1,0
2,0x243AC23258FAD44FAB1B5FA812E1D7C2,0x8208920E6F07BC4E82C3F114E456A084,1,3,2011,2011Q4,1,30,171,154,29,3936.91,1985.69,3936.91,2011-07-14,2011-12-15,650.4,650.4,3902.43,6,1951.22,3902.43,3,6,34.47,34.47,34.47,0.1,0.1,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,-1,0,0,0
0,0xA4395A9CBC248D47A628EBE3C18323C8,0x0CA2AFE98C922B49A21C3C8CC4659EFC,3,1,2016,2016Q3,1,32,1179,1157,26,59776.89,3812.05,23345.56,2013-07-09,2016-09-08,914.01,1750.13,56002.37,40,3812.04,18907.78,3,12,3774.52,-0.0,4437.78,0.0,0.0,-1,0,1,-1,-1,461042.0,ОРЕНБУРГСКАЯ ОБЛ,1,1,0,1,0
0,0xD8066C240008D14D9DEA81EEC28642F1,0xE56D92CDF85EAD42BC93656DF7567D87,1,1,2019,2019Q2,1,49,4222,4203,34,908071.44,42144.96,154965.35,2007-12-09,2019-06-12,1418.67,7031.65,667136.94,141,42144.96,99008.7,4,14,240934.5,-0.0,55956.64,0.0,0.0,-1,0,1,-1,-1,426000.0,УДМУРТСКАЯ РЕСП,1,1,0,1,0
1,0xB71C7D0CE7D2154D8683DC6068715D17,0x6FD4B75BEA556B4991BEB96BAE2B7935,1,2,1999,1999Q3,-1,42,820,54,766,104.23,6.11,39.67,1997-07-03,,34.14,0.05,61.78,2,-0.0,-0.0,0,0,42.43,6.11,39.66,7.5,7.5,0,0,-1,-1,-1,399540.0,ЛИПЕЦКАЯ ОБЛ,-1,-1,0,0,0
1,0xD41BA4D526E01D49B1B810EAD6769A4E,0x2786202808542C49A54F31744E217062,1,2,2010,2010Q4,-1,43,955,331,624,3311.27,127.36,127.36,2008-05-20,,406.5,406.5,2845.52,5,-0.0,-0.0,0,0,465.74,127.35,127.35,4.0,4.0,0,0,-1,-1,-1,623270.0,СВЕРДЛОВСКАЯ ОБЛ,1,-1,0,0,0
0,0x07F523CB7FE0BE4B96C592D987F1F392,0xE73479B5E1D32E4C923AEE3A095ACE7F,1,2,2012,2012Q1,-1,64,1572,1548,21,40686.91,2438.32,15122.34,2007-12-11,2012-03-07,682.22,838.64,37264.47,52,2438.31,11807.6,3,12,3422.44,-0.0,3314.74,0.0,0.0,-1,0,1,-1,-1,628331.0,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,-1,1,0,1,0
0,0x279E4DBEB747A64E81250E5A1B424A90,0x32E3859E0E09264FB943B7848C62265E,1,2,2009,2009Q1,1,25,779,757,33,5596.26,687.76,3165.91,2007-02-11,2009-03-09,196.08,433.99,5446.52,25,687.76,2739.72,3,10,149.73,-0.0,426.18,0.0,0.0,-1,0,-1,-1,-1,399056.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x14C9A84C75E00444900431779934E0D5,0x75599B67EA85CF43A25956032CFC6F68,4,2,2006,2006Q3,-1,42,2669,618,29,16139.32,909.34,4893.91,2004-12-31,2006-09-10,7966.3,326.8,11738.38,22,909.34,3334.32,3,12,4400.93,-0.0,1559.58,0.0,0.0,-1,0,-1,-1,-1,398036.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
1,0x8C19EEF765C71F48A2B0A1E7EC87189C,0x20315E6E7791184EB3740E850695C5ED,1,2,2013,2013Q4,1,63,4047,215,3824,276.81,15.67,15.67,2002-12-10,,22.76,22.76,136.58,6,-0.0,-0.0,0,0,140.22,15.66,15.66,6.0,6.0,0,0,-1,-1,-1,450105.0,БАШКОРТОСТАН РЕСП,-1,-1,0,0,0
2,0x7BC8DA326918D043AA2E3B4BB0869645,0x1C5C7505E2B4334E8592A6C91763E161,1,1,2013,2013Q3,1,28,2360,2334,32,13804.36,487.8,2629.28,2007-04-15,2013-09-04,8.13,162.6,12365.85,77,487.8,1696.3,3,11,1438.5,-0.0,932.97,0.1,0.1,-1,-1,-1,-1,-1,162609.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
0,0x799E417074A4A04BB5E83200AA3DFF40,0xEA1680B0C12D4A419E97941C94E0E160,2,1,2012,2012Q3,-1,25,935,914,31,7004.5,925.27,3652.66,2010-03-10,2012-09-09,189.36,682.27,6853.9,31,925.26,3243.66,3,12,150.6,-0.0,408.99,0.0,0.0,-1,0,-1,-1,-1,398901.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
2,0x5BEDC455E512DE4EA63240522778E802,0xDA415322BE724448A09214FD8FB23FAF,1,1,2006,2006Q2,1,45,305,164,29,23544.8,4878.05,21141.99,2005-12-31,2006-06-13,13297.49,1219.51,22694.24,7,4878.04,17503.25,3,12,-0.0,-0.0,3638.74,4.0,4.0,-1,-1,-1,-1,-1,162622.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,0,0
1,0x9B904AAC301C4E4EB21FA3A832598C3A,0x0157EDA0338FCA42A349BC5947D31D95,1,2,2018,2018Q4,-1,108,7550,7519,7396,198.4,17.24,17.24,1998-05-31,2018-12-31,4.06,0.01,24.4,7,0.01,0.01,1,1,173.99,17.22,17.22,7.5,7.5,0,0,-1,-1,-1,195176.0,САНКТ-ПЕТЕРБУРГ Г,-1,-1,0,0,0
1,0x45578C26021A9C4FBAC458331E3A1BA6,0x8CEC8E3A618A0D49A68898C9B3885266,1,2,2001,2001Q1,-1,55,2767,78,2689,1348.81,59.97,216.28,1993-09-02,,81.3,0.91,162.6,2,-0.0,-0.0,0,0,1186.21,59.96,216.27,1.8,1.8,0,0,-1,-1,-1,117342.0,МОСКВА Г,-1,-1,0,0,0
0,0xB886FF957817A947809FCED4E2790A4C,0x9659A60BF64B5B4E8FAB420E1B8E8735,2,1,2008,2008Q3,1,38,3379,1347,30,58977.61,2685.95,11679.01,2004-12-31,2008-09-08,16751.25,1619.88,46228.7,46,2685.95,9300.17,3,12,12748.9,-0.0,2378.83,0.0,0.0,-1,0,1,-1,-1,398516.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x3783573C44B0714496E74011754C09C6,0x848FE0AF39DE0B438F14A085A145CB21,2,1,2021,2021Q1,-1,47,7965,5914,33,170988.52,3341.54,14728.26,2004-12-31,2021-03-11,4612.56,721.07,137556.11,187,3341.53,11240.3,3,12,33432.4,-0.0,3487.96,0.0,0.0,-1,0,1,-1,-1,398027.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0xA506875B5230484AA8A53D7BADA0334F,0x8C67DF1AB95B1B4FB406EA78A08DE8FB,2,1,2021,2021Q2,-1,60,3523,3500,32,1955207.93,36145.52,310351.7,2011-11-07,2021-06-07,3750.76,13075.94,1478129.06,113,36145.51,202172.68,3,12,477079.01,-0.0,108179.0,0.0,0.0,-1,0,1,-1,-1,115533.0,,-1,1,0,1,0
0,0x11DF7B1118765C4496D1236A318F5E28,0x7C50FF47C6ACDC48A6A282E513AAD95B,1,3,2019,2019Q4,1,39,870,806,29,107286.34,11933.25,49805.1,2017-10-15,2019-12-30,3601.78,6558.55,104223.79,35,11933.25,49805.09,4,16,3062.54,-0.0,-0.0,0.0,0.0,-1,0,1,-1,-1,614051.0,ПЕРМСКИЙ КРАЙ,1,1,0,0,0
0,0x55B1D43DFEBC23498EA5F863FE845CF1,0xEBBFFB8DEDEFBA478E39077E57F5D8E0,1,2,2006,2006Q2,1,34,751,523,34,4130.54,702.63,3244.81,2004-12-31,2006-06-07,934.7,130.56,3779.8,19,702.63,2808.49,3,12,350.74,-0.0,436.31,0.0,0.0,-1,0,-1,-1,-1,398017.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x2DC15F055CC4B542899EFB2B7D0330AE,0xEDB35963C6E77C4B81218CCEAF9F7444,1,1,2013,2013Q4,-1,30,2882,2797,27,30637.9,2245.1,5903.63,2006-02-09,2013-10-07,406.5,406.5,23170.73,57,406.5,4065.04,1,10,7467.17,1838.59,1838.59,0.0,0.0,-1,0,-1,-1,-1,352800.0,КРАСНОДАРСКИЙ КРАЙ,1,1,0,0,0
0,0x789C1DE5F48BCC43887641CB37F5C928,0x5D07ED86D5F684489C4E3FF01F4DAC9D,1,1,2020,2020Q2,-1,55,1727,1726,32,87150.14,4000.51,21742.66,2015-10-08,2020-06-29,929.65,1296.61,76646.14,62,4000.51,18208.3,3,12,10503.99,-0.0,3534.35,0.0,0.0,-1,0,1,-1,-1,665826.0,ИРКУТСКАЯ ОБЛ,1,1,0,1,0
0,0x57756E2F36B2B3489C48970B80F1C6A6,0x57011133406B844D8FD9A74813AA8663,2,1,2008,2008Q4,1,32,329,326,26,8143.02,2594.63,8143.02,2008-02-06,2008-12-28,576.52,659.42,7814.93,12,2266.55,7814.93,4,12,328.08,328.08,328.08,0.0,0.0,-1,0,-1,-1,-1,446103.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
2,0xFBB1B0EA494EEC42B980A89C30390216,0x561BF1D48DEE5741A715C7A1CF94ACE4,1,1,2011,2011Q1,-1,38,3125,1901,35,15140.69,487.8,2610.42,2005-12-31,2011-03-16,2508.94,162.6,10907.31,53,487.8,1951.22,3,12,2408.23,-0.0,659.2,4.0,4.0,-1,-1,-1,-1,-1,162600.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
0,0x7BC25BC9D0122340B903F01C7F2B151B,0x1B94DF75BEF21241A4D9DE453512E5B6,1,2,2012,2012Q4,1,51,4932,2685,237,52915.07,3194.67,5483.38,2004-12-31,,7635.97,46.3,38601.09,88,-0.0,2288.71,0,5,14313.98,3194.66,3194.66,0.0,0.0,-1,0,-1,-1,-1,398042.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,1
0,0xAAA382CB7BE170489EA3F17DA62858A6,0xA5C4DB205190234F840A31C41E3485DA,3,2,2010,2010Q1,-1,38,1604,1583,34,10488.37,879.57,2971.7,2005-11-08,2010-03-10,99.58,265.17,9585.05,52,879.57,2908.59,3,12,903.32,-0.0,63.1,0.0,0.0,-1,0,-1,-1,-1,398024.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,1,0
0,0x88A2E6FAEACA0646AC3D57F1608135C4,0x391E908AB14726419099B452E81EEB22,3,1,2010,2010Q2,1,46,876,852,33,29768.94,3007.15,13727.11,2008-02-05,2010-06-06,871.8,1149.5,28522.79,28,3007.14,12532.81,3,12,1246.15,-0.0,1194.29,0.0,0.0,-1,0,1,-1,-1,446023.0,САМАРСКАЯ ОБЛ,1,1,0,1,0
1,0xDF7EB5815AB45040B20AF13B0AFBEDD5,0x487338DFFF7A46408C3978C8002A31E5,1,2,2021,2021Q4,1,42,10337,9241,1096,4768.8,321.54,321.54,1993-09-12,,81.3,0.48,81.78,2,-0.0,-0.0,0,0,4687.02,321.53,321.53,1.8,1.8,0,0,-1,-1,-1,100000.0,МОСКВА Г,-1,-1,0,0,0
2,0x707067D57A568E4CA2D990FE4814B749,0xC7C0F07A80914B4A9E3F327E04566BEC,1,3,2019,2019Q4,1,40,3242,455,2787,3221.64,3.22,3.22,2011-02-15,,162.6,162.6,2601.62,16,-0.0,-0.0,0,0,620.01,3.22,3.22,0.1,0.1,-1,-1,-1,-1,-1,184530.0,МУРМАНСКАЯ ОБЛ,1,1,0,0,0
1,0x9A8E26255B786E4FB23F77FE7169ACE9,0x520405926737364482613208A92B2B39,1,2,1999,1999Q1,-1,89,357,0,357,98.72,17.42,37.95,1998-04-09,,81.3,0.06,81.3,1,-0.0,-0.0,0,0,17.42,17.42,37.95,7.5,7.5,0,0,-1,-1,-1,0.0,УДМУРТСКАЯ РЕСП,1,-1,0,0,0
1,0x8BA6D3639F31244A9F7C140E3D1D289F,0x3FBFA8F3CFF18648BA2F5346F88EB103,1,2,2011,2011Q4,-1,54,3309,209,3093,182.27,10.8,10.8,2002-12-17,,17.07,17.07,102.43,6,-0.0,-0.0,0,0,79.83,10.79,10.79,6.0,6.0,0,0,-1,-1,-1,369000.0,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,-1,-1,0,0,0
0,0x488887F8373BD34B97A93B26EC8F61D3,0x3FAAA7DC5866AA408C3360D96392C97D,1,3,2019,2019Q1,1,49,831,758,27,116668.22,6338.52,61069.09,2017-02-14,2019-03-14,3746.08,6307.86,108646.68,27,6338.52,52653.53,2,12,8021.53,-0.0,8415.55,0.0,0.0,-1,0,1,-1,-1,628331.0,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,1,1,0,1,0
0,0xB2F9A77B86E42E42883D26B414E77A3E,0x06E6148F0EFF1B438ACC38E94E11BD8C,2,1,2016,2016Q3,1,55,1150,1128,32,34764.79,2621.77,13553.15,2013-08-07,2016-09-08,868.85,927.28,32548.82,38,2621.77,10955.98,3,12,2215.96,-0.0,2597.16,0.0,0.0,-1,0,1,-1,-1,461980.0,ОРЕНБУРГСКАЯ ОБЛ,-1,1,0,1,0
2,0x92170347E9CB9D44A54697A827DA0BB2,0x937E005056AB62F311E62EE7EDF4F3D5,1,3,2015,2015Q4,1,34,207,183,30,2862.96,1236.94,2862.96,2015-06-08,2015-12-08,406.5,406.5,2845.52,7,1219.51,2845.52,3,7,17.43,17.43,17.43,0.1,0.1,-1,-1,1,-1,-1,162626.0,ВОЛОГОДСКАЯ ОБЛ,1,1,0,1,0
0,0x5173DEF40961C04A96A8A8AB45DF9AC5,0x1EB2C45B7EF25A41B8F563B96BCABF52,1,2,2008,2008Q4,1,52,3471,0,1461,7186.65,289.81,289.81,2004-12-31,,3442.04,3442.04,3442.04,1,-0.0,-0.0,0,0,3744.61,289.81,289.81,0.0,0.0,-1,0,-1,-1,-1,398046.0,ЛИПЕЦКАЯ ОБЛ,1,1,0,0,0
0,0x6F2BC7C00752A44ABA1FD992E12F387E,0xB556AB3817C8B54993F642EED178BE79,3,2,2006,2006Q2,1,33,2577,523,34,14347.54,729.46,-9168.64,2004-12-31,2006-06-07,7031.46,243.04,10448.12,19,729.45,1788.7,3,8,3899.41,-0.0,-0.0,0.0,0.0,-1,0,-1,-1,-1,,,-1,-1,0,1,1
